FSCL_YR,MINC,MINE,MINF,DepartmentNumber-Numéro-de-Ministère,DEPT_EN_DESC,DEPT_FR_DESC,PYMT_TYP_EN_DESC,PYMT_TYP_FR_DESC,AVLBL_PREV_YR_AMT,MAIN_ESTMT_AMT,SPLMTRY_ESTMT_AMT,ADJ_AMT,WRNT_AMT,TRNFR_AMT,TP_EN_DESC,TP_FR_DESC,TP_DTL_EN_DESC,TP_DTL_FR_DESC,CRNT_YR_USED_AMT,C_VRNC_AMT,AVLBL_SBSQT_YR_AMT,NET_XPND_PY_AMT
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,995423553,0,0,0,1336351,"Contributions under the Post-Secondary Institutions Strategic Investment Fund","Contributions en vertu du Fonds d'investissement stratégique pour les établissements postsecondaires",,,731759904,265000000,0,740926765
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,250900000,0,0,0,0,"Contributions to the Canada Foundation for Innovation","Contributions à la Fondation canadienne pour l'innovation",,,250900000,0,0,198550000
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,177912000,2511453,0,0,67081307,"Contributions under the Strategic Aerospace and Defence Initiative","Contributions en vertu de l'Initiative stratégique pour l'aérospatiale et la défense",,,247504760,0,0,152757470
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,101540514,24700479,0,0,0,"Contributions to the Canada Foundation for Sustainable Development Technology","Contributions à la Fondation du Canada pour l'appui technologique au développement durable",,,101540514,24700479,0,57758760
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,98566809,0,0,0,-55994068,"Contributions under the Automotive Innovation Fund","Contributions en vertu du Fonds d'innovation pour le secteur de l'automobile",,,42572741,0,0,22127500
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,76000000,1702775,0,0,-16150000,"Contributions under the Connecting Canadians Program","Contributions en vertu du programme Un Canada branché",,,44220537,17332238,0,69975122
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,65874564,0,0,0,15000000,"Contributions under the Connect to Innovate Program","Contributions en vertu du programme Brancher pour innover",,,7224000,73650564,0,0
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,49025560,0,0,0,-23815913,"Contributions under the Technology Demonstration Program","Contributions en vertu du Programme de démonstration de technologies",,,25209647,0,0,28397628
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,39500000,11500000,0,0,0,"Contributions to Mitacs Inc","Contributions à Mitacs Inc",,,51000000,0,0,38900000
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,35400000,0,0,0,0,"Contributions to Genome Canada","Contributions à Génome Canada",,,35400000,0,0,5000000
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,31840000,4600000,0,0,-5800000,"Contributions under the Northern Ontario Development Program","Contributions en vertu du Programme de développement du Nord de l'Ontario",,,30640000,0,0,31540000
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,24484628,4367302,0,0,-21680566,"Contributions under the Automotive Supplier Innovation Program","Contributions en vertu du Programme d'innovation pour les fournisseurs du secteur de l'automobile",,,7171364,0,0,14631036
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,23800000,0,0,0,569532,"Contributions to CANARIE Inc","Contributions à CANARIE Inc",,,22300000,2069532,0,20000000
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,16000000,0,0,0,0,"Contributions to the Centre for Drug Research and Development","Contribution au Centre pour la recherche et le développement sur les médicaments",,,16000000,0,0,0
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,10000000,0,0,0,0,"Contributions to the Perimeter Institute for Theoretical Physics","Contributions à l'Institut Périmètre de physique théorique",,,10000000,0,0,10000000
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,8360008,0,0,0,0,"Contributions under the Community Futures Program","Contributions en vertu du Programme de développement des collectivités",,,8360008,0,0,8360008
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,6000000,0,0,0,-794532,"Contributions to the Stem Cell Network","Contributions au Réseau de cellules souches",,,5205468,0,0,6794532
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,5200000,0,0,0,1800000,"Contributions under the Canada 150 Community Infrastructure Program","Contributions en vertu du Programme d'infrastructure communautaire de Canada 150",,,6717518,282482,0,3272937
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,5000000,0,0,0,718594,"Contributions under the Computers for Schools Program","Contributions en vertu du programme Ordinateurs pour les écoles",,,5503898,214696,0,5684811
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,3200242,2625000,0,0,-718594,"Contributions under the Youth Employment Strategy-Computers for Schools Program","Contributions en vertu de la Stratégie emploi jeunesse - programme Ordinateurs pour les écoles",,,4596442,510206,0,4008678
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,3000000,0,0,0,550000,"Contributions to the Council of Canadian Academies","Contributions au Conseil des académies canadiennes",,,3550000,0,0,3452545
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,2600000,0,0,0,225000,"Contributions to Let's Talk Science","Contributions à Parlons Sciences",,,2825000,0,0,2475000
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,1690000,0,0,0,0,"Contributions under the Program for Non-Profit Consumer and Voluntary Organizations","Contributions en vertu du Programme pour les organisations sans but lucratif de consommateurs et de bénévoles",,,1558337,131663,0,1612403
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,1000000,0,0,0,0,"Contributions under the Economic Development Initiative","Contributions en vertu de l'Initiative de développement économique",,,876338,123662,0,1171274
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,243995,0,0,0,1291526,"Contributions under the Strategic Activities Program","Contributions en vertu du Programme d'activités stratégiques",,,1453765,81756,0,312206
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,0,44748570,0,0,5745914,"Contributions under the Strategic Innovation Fund","Contributions en vertu du Fonds stratégique pour l'innovation",,,35451558,15042926,0,0
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,0,43679356,0,0,0,"Contributions under the Innovation Superclusters Initiative","Contributions en vertu de l'Initiative des supergrappes d'innovation",,,0,43679356,0,0
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,0,19060685,0,0,0,"Contributions under the CanCode program","Contributions en vertu du programme CodeCan",,,17899923,1160762,0,0
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,0,7000000,0,0,0,"Contributions to Futurpreneur Canada","Contributions à Futurpreneur Canada",,,7000000,0,0,7000000
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,0,7000000,0,0,0,"Contributions to the Canadian Institute for Advanced Research","Contributions à l'Institut canadien de recherches avancées",,,7000000,0,0,5000000
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,0,5000000,0,0,0,"Contributions to the University of Waterloo for the purpose of the Institute for Quantum Computing","Contributions à l'Université de Waterloo aux fins de l'Institut de l'informatique quantique",,,5000000,0,0,5000000
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,0,2800000,0,0,50000,"Contributions under the Support for Women Entrepreneurs program","Contributions en vertu du Programme de soutien aux femmes entrepreneures",,,0,2850000,0,0
2017/2018,14,"Innovation, Science and Economic Development","Innovation, Sciences et Développement économique",033,"Department of Industry","Ministère de l'Industrie",Contribution,Contribution,0,0,1959837,0,0,0,"Contributions under the Affordable Access Initiative","Contributions en vertu du Programme d'accès abordable",,,1228000,731837,0,0
